fecha,reservas,tc_mayorista,tc_minorista,badlar,tasa_adelanto_cc,base_monetaria,depositos,creditos,m2_privado,prestamos_priv,inflacion_mensual,inflacion_interanual,rem_inflacion,tasa_pases_terceros,tamar,compras_usd_bcra,depositos_usd,m2_transaccional,cer,prestamos_usd
2024-05-30,29066.0,934.62,894.25,32.125,45.49,15927363.0,9056570.0,1119424.0,162.6,24099652.0,,,,31.765,,37.9376,17651.0,27156907.97,388.33780691836,6440.0
2024-05-31,28664.0,933.76,895.25,33.375,44.28,17151691.0,9156246.0,1091737.0,163.3,24302262.0,4.2,276.4,68.9,29.852,,-52.0,17723.0,28404009.339,389.3957892444,6380.0
2024-06-01,,,,,,,,,163.5,,,,,,,,,,390.45665392333,
2024-06-02,,,,,,,,,163.4,,,,,,,,,,391.5204088078,
2024-06-03,29134.0,937.66,896.42,32.0625,44.94,16701852.0,9256325.0,1062869.0,163.2,24410118.0,,,,30.481,,0.0,17647.0,28616571.522,392.58706177184,6357.0
2024-06-04,29289.0,935.68,896.92,32.375,44.62,16642866.0,9285102.0,1105047.0,163.1,24611606.0,,,,30.757,,59.4049,17647.0,28519407.455,393.65662071095,6361.0
2024-06-05,29368.0,938.14,898.25,32.5625,45.13,16869531.0,9350747.0,1106537.0,163.1,24488377.0,,,,30.945,,48.1301,17658.0,29010089.449,394.72909354213,6359.0
2024-06-06,29415.0,936.71,898.5,32.875,44.87,17217862.0,9449825.0,1100588.0,163.3,24491152.0,,,,30.767,,-1.3775,17670.0,29487582.76,395.80448820394,6370.0
2024-06-07,29300.0,939.07,899.08,32.9375,44.87,17752098.0,9560702.0,1101111.0,163.3,24568346.0,,,,30.872,,20.0,17680.0,29052423.709,396.88281265658,6341.0
2024-06-08,,,,,,,,,163.2,,,,,,,,,,397.96407488194,
2024-06-09,,,,,,,,,163.3,,,,,,,,,,399.04828288363,
2024-06-10,29237.0,940.56,901.17,31.75,43.9,16935023.0,9686618.0,1108381.0,163.0,24464576.0,,,,31.394,,-27.1,17670.0,28556300.179,400.1354446871,6309.0
2024-06-11,29212.0,938.37,902.17,34.625,43.41,16686086.0,9747557.0,1164564.0,162.9,24944144.0,,,,31.71,,-9.0,17711.0,28488259.967,401.22556833965,6349.0
2024-06-12,29268.0,936.54,902.25,33.4375,44.07,17472890.0,9851923.0,1247517.0,163.3,24764111.0,,,,30.006,,-30.9812,17705.0,28734217.741,402.31866191049,6371.0
2024-06-13,29277.0,941.61,902.58,33.625,44.57,17191547.0,9952647.0,1310920.0,163.8,24867317.0,,,,30.317,,23.9674,17680.0,29227545.507,403.41473349083,6431.0
2024-06-14,29172.0,941.93,902.67,33.8125,45.43,19065154.0,10101568.0,1354020.0,164.3,25193116.0,,,,29.158,,136.5185,17584.0,29528235.151,404.51379119392,6444.0
2024-06-15,,,,,,,,,164.7,,,,,,,,,,405.61584315511,
2024-06-16,,,,,,,,,165.2,,,,,,,,,,406.17248555815,
2024-06-17,,,,,,,,,165.8,,,,,,,,,,406.72989186322,
2024-06-18,29959.0,943.66,905.42,32.625,45.64,18289123.0,10333656.0,1399744.0,166.3,25645666.0,,,,33.285,,-121.4813,17665.0,29742420.154,407.28806311865,6435.0
2024-06-19,29946.0,944.93,906.0,34.5,44.58,18775335.0,10477814.0,1407973.0,166.9,26148010.0,,,,35.439,,81.5372,17699.0,29886642.163,407.8470003742,6429.0
2024-06-20,,,,,,,,,167.7,,,,,,,,,,408.4067046811,
2024-06-21,,,,,,,,,168.5,,,,,,,,,,408.967177092,
2024-06-22,,,,,,,,,169.2,,,,,,,,,,409.52841866099,
2024-06-23,,,,,,,,,169.8,,,,,,,,,,410.09043044363,
2024-06-24,29716.0,947.74,909.08,33.375,43.37,17940751.0,10625142.0,1373643.0,170.5,26707636.0,,,,35.703,,-155.78,17731.0,30312804.035,410.6532134969,6428.0
2024-06-25,29783.0,948.55,909.67,35.1875,44.06,18190643.0,10658379.0,1402261.0,171.2,26937776.0,,,,36.926,,46.8396,17767.0,30669925.937,411.21676887925,6466.0
2024-06-26,29886.0,947.21,910.75,32.875,43.58,18585703.0,10802063.0,1343113.0,172.1,27533195.0,,,,38.88,,43.0,17798.0,31343863.94,411.78109765057,6477.0
2024-06-27,29747.0,948.68,911.58,33.5625,43.57,18604975.0,10932967.0,1346999.0,173.1,28211967.0,,,,37.147,,-75.8219,17841.0,32695389.151,412.34620087223,6418.0
2024-06-28,29022.0,950.42,911.75,36.0625,43.66,20182490.0,11139207.0,1261432.0,174.4,28528747.0,,,,39.882,,-84.5,17861.0,35112975.507,412.91207960703,6427.0
2024-06-29,,,,,,,,,175.4,,,,,,,,,,413.47873491923,
2024-06-30,,,,,,,,,176.0,,4.6,271.5,63.3,,,,,,414.04616787456,
2024-07-01,29615.0,953.75,914.5,34.1875,44.11,24291397.0,11329424.0,1228882.0,177.0,28800411.0,,,,35.245,,-38.0,17852.0,35044937.221,414.61437954021,6446.0
2024-07-02,29646.0,953.98,915.17,36.5,44.22,21904556.0,11447987.0,1251320.0,178.0,28549795.0,,,,36.127,,49.5418,17869.0,34281691.796,415.18337098484,6502.0
2024-07-03,29812.0,954.1,915.67,34.9375,42.87,22080397.0,11527438.0,1301373.0,179.2,28447729.0,,,,36.555,,2.0211,17831.0,34764221.359,415.75314327857,6445.0
2024-07-04,29819.0,951.95,915.92,33.875,43.15,21878622.0,11643262.0,1330304.0,180.4,28590936.0,,,,34.593,,4.8514,17851.0,35416157.934,416.32369749299,6455.0
2024-07-05,29950.0,956.02,918.25,36.0,44.41,22097660.0,11784686.0,1328814.0,181.3,28566245.0,,,,35.59,,21.6773,17820.0,34963649.525,416.89503470115,6450.0
2024-07-06,,,,,,,,,182.0,,,,,,,,,,417.46715597759,
2024-07-07,,,,,,,,,182.9,,,,,,,,,,418.04006239832,
2024-07-08,28348.0,958.36,918.92,35.8125,45.12,22136705.0,11985022.0,1279047.0,183.7,28186363.0,,,,34.514,,-6.0,17802.0,34290055.227,418.61375504082,6426.0
2024-07-09,,,,,,,,,184.3,,,,,,,,,,419.18823498406,
2024-07-10,28098.0,957.91,919.83,34.25,44.62,21518400.0,12061478.0,1310525.0,185.3,28488675.0,,,,33.958,,40.9,18116.0,34201840.902,419.76350330847,6476.0
2024-07-11,28235.0,956.91,920.5,35.5625,46.71,21286017.0,12109453.0,1346127.0,186.2,28690987.0,,,,34.254,,20.0401,18232.0,33742420.706,420.33956109599,6460.0
2024-07-12,28282.0,959.99,921.75,37.0625,45.3,21714552.0,12197062.0,1300097.0,187.0,28970587.0,,,,34.6,,50.1424,18280.0,33791949.173,420.91640943002,6496.0
2024-07-13,,,,,,,,,187.6,,,,,,,,,,421.49404939546,
2024-07-14,,,,,,,,,188.2,,,,,,,,,,422.07248207871,
2024-07-15,28177.0,958.1,922.92,36.0625,45.48,21194530.0,12274713.0,1259664.0,188.7,29508276.0,,,,34.79,,42.5,18294.0,33611116.466,422.65170856763,6505.0
2024-07-16,27623.0,960.89,923.5,36.5,45.47,20795479.0,12316230.0,1256132.0,189.1,29862184.0,,,,34.09,,36.0,18323.0,33121105.966,423.26531710031,6496.0
2024-07-17,27583.0,961.92,923.83,37.5,45.66,21002697.0,12345290.0,1270683.0,189.5,30055340.0,,,,33.04,,-2.5,18380.0,32707923.584,423.8798164739,6508.0
2024-07-18,27607.0,962.11,924.75,37.875,45.92,21290590.0,12362658.0,1290387.0,189.8,30284868.0,,,,33.44,,30.1489,18432.0,32753753.161,424.49520798172,6526.0
2024-07-19,27565.0,963.13,926.75,37.875,46.43,21544835.0,12418949.0,1272744.0,190.2,30640511.0,,,,34.025,,-62.1873,18465.0,32566073.804,425.11149291899,6528.0
2024-07-20,,,,,,,,,190.6,,,,,,,,,,425.72867258278,
2024-07-21,,,,,,,,,191.0,,,,,,,,,,426.34674827208,
2024-07-22,27425.0,966.23,927.08,38.6875,46.73,21426061.0,12470557.0,1244750.0,191.4,31018619.0,,,,34.595,,-106.0,18480.0,32330980.977,426.96572128773,6578.0
2024-07-23,27437.0,964.39,927.33,40.4375,46.76,20887364.0,12453088.0,1288803.0,191.8,31265667.0,,,,35.48,,54.5203,18467.0,32272561.052,427.58559293247,6620.0
2024-07-24,27532.0,967.66,928.67,38.125,46.44,20526179.0,12476941.0,1277956.0,192.2,31670355.0,,,,35.767,,46.9594,18491.0,32586053.837,428.20636451095,6629.0
2024-07-25,27330.0,968.41,929.17,38.125,45.53,20411230.0,12486975.0,1317733.0,192.4,32090161.0,,,,36.347,,-0.8584,18475.0,32904395.321,428.8280373297,6616.0
2024-07-26,27311.0,969.05,931.58,38.1875,46.8,20657392.0,12520327.0,1299983.0,192.2,32281944.0,,,,37.4,,-42.9829,18463.0,32615948.446,429.45061269713,6636.0
2024-07-27,,,,,,,,,191.7,,,,,,,,,,430.07409192358,
2024-07-28,,,,,,,,,190.7,,,,,,,,,,430.69847632128,
2024-07-29,27132.0,970.8,931.75,37.6875,46.8,20918267.0,12571592.0,1296916.0,189.9,32471995.0,,,,37.989,,-91.5,18490.0,32813253.953,431.32376720436,6632.0
2024-07-30,26997.0,971.07,932.25,39.1875,46.94,21092762.0,12555862.0,1381171.0,189.7,33045175.0,,,,38.912,,-123.5,18486.0,33567430.95,431.94996588885,6654.0
2024-07-31,26402.0,970.88,932.75,37.5,48.11,21822977.0,12527671.0,1448299.0,189.1,33078702.0,4.0,263.4,53.7,39.385,,-63.5,18605.0,35467857.229,432.57707369272,6652.0
2024-08-01,27069.0,971.5,933.42,40.25,46.54,22775236.0,12537962.0,1483792.0,188.6,33440058.0,,,,38.517,,-80.5,18553.0,35490602.628,433.20509193583,6738.0
2024-08-02,27571.0,972.41,935.08,37.5,45.26,23293177.0,12608442.0,1451225.0,188.1,33670279.0,,,,41.574,,145.1674,18528.0,35410863.217,433.83402193995,6752.0
2024-08-03,,,,,,,,,187.3,,,,,,,,,,434.4638650288,
2024-08-04,,,,,,,,,186.7,,,,,,,,,,435.09462252799,
2024-08-05,28191.0,976.91,935.75,36.75,45.58,23753936.0,12674872.0,1424816.0,186.1,33579412.0,,,,40.277,,-24.5,18544.0,35131279.868,435.72629576506,6672.0
2024-08-06,27310.0,977.15,936.5,37.9375,45.95,23257516.0,12678088.0,1451380.0,185.3,33663318.0,,,,39.892,,-24.3,18528.0,35502718.092,436.3588860695,6681.0
2024-08-07,27231.0,977.44,937.08,38.375,45.66,23119138.0,12692257.0,1438995.0,184.8,33574600.0,,,,40.982,,16.5,18542.0,35240218.449,436.99239477271,6652.0
2024-08-08,27376.0,977.03,937.58,37.125,45.27,23210330.0,12728626.0,1418693.0,184.3,33570749.0,,,,41.667,,47.3856,18562.0,34783933.698,437.62682320803,6669.0
2024-08-09,27391.0,980.75,939.67,37.1875,45.7,22571306.0,12777169.0,1369689.0,183.6,33641949.0,,,,42.12,,43.3626,18589.0,34291640.112,438.26217271072,6616.0
2024-08-10,,,,,,,,,182.9,,,,,,,,,,438.898444618,
2024-08-11,,,,,,,,,182.3,,,,,,,,,,439.53564026903,
2024-08-12,27473.0,981.39,939.83,37.9375,46.26,22642444.0,12820865.0,1344558.0,181.5,33527279.0,,,,41.246,,3.0,18580.0,33460643.868,440.1737610049,6570.0
2024-08-13,27585.0,981.39,940.33,38.375,46.15,23200238.0,12799626.0,1370448.0,180.6,33588258.0,,,,41.044,,35.0124,18613.0,33311409.604,440.81280816865,6580.0
2024-08-14,27571.0,979.34,941.67,38.5,47.33,23124825.0,12772022.0,1396768.0,179.5,33667859.0,,,,39.663,,2.5,18608.0,33292510.012,441.45278310528,6581.0
2024-08-15,27419.0,980.77,942.0,38.5,47.29,22495286.0,12791992.0,1385420.0,178.6,33873425.0,,,,40.607,,33.0101,18668.0,33709450.018,442.09368716174,6607.0
2024-08-16,27541.0,982.5,944.0,39.4375,47.43,22476300.0,12778040.0,1414459.0,177.8,34131916.0,,,,41.255,,29.0,18682.0,32766357.224,442.6533711288,6618.0
2024-08-17,,,,,,,,,176.9,,,,,,,,,,443.21376364735,
2024-08-18,,,,,,,,,176.1,,,,,,,,,,443.77486561442,
2024-08-19,27512.0,983.01,944.33,38.375,46.36,22237326.0,12806803.0,1395176.0,175.3,34450846.0,,,,44.164,,0.74,18744.0,32588687.585,444.33667792815,6641.0
2024-08-20,27674.0,983.03,944.83,40.75,47.48,21879919.0,12766375.0,1423411.0,174.4,34744856.0,,,,42.676,,87.7185,18813.0,32571578.777,444.89920148782,6667.0
2024-08-21,27662.0,983.64,945.33,39.25,46.96,22093963.0,12731659.0,1445657.0,173.6,35143683.0,,,,41.763,,50.1222,18876.0,32609397.621,445.46243719388,6706.0
2024-08-22,27658.0,984.2,946.25,41.25,46.29,22030165.0,12730810.0,1456299.0,172.8,35262547.0,,,,41.795,,81.5,18921.0,32526950.947,446.02638594787,6735.0
2024-08-23,27845.0,986.05,948.17,39.125,46.14,21982842.0,12780230.0,1405525.0,172.0,35575599.0,,,,41.848,,11.0,19009.0,32496044.578,446.59104865252,6730.0
2024-08-24,,,,,,,,,171.2,,,,,,,,,,447.15642621167,
2024-08-25,,,,,,,,,170.7,,,,,,,,,,447.72251953032,
2024-08-26,27874.0,985.24,949.08,38.375,47.52,22009562.0,12819068.0,1394766.0,170.3,35971235.0,,,,41.899,,0.5081,19071.0,32654472.673,448.2893295146,6769.0
2024-08-27,27954.0,988.1,949.75,41.1875,47.76,22194539.0,12784898.0,1440726.0,170.2,36261018.0,,,,40.94,,0.0086,19127.0,32635707.762,448.85685707182,6799.0
2024-08-28,27861.0,988.63,950.08,38.8125,47.36,21277056.0,12803038.0,1458710.0,170.1,36526044.0,,,,41.874,,-75.4913,19147.0,33064954.477,449.42510311039,7119.0
2024-08-29,27767.0,988.06,950.67,39.4375,47.55,21965483.0,12797163.0,1530220.0,169.9,36984914.0,,,,40.853,,153.6,19259.0,33929779.518,449.99406853991,7126.0
2024-08-30,26719.0,991.42,952.83,40.125,47.72,21953008.0,12829632.0,1540447.0,170.0,37056122.0,,,,41.511,,0.09,19310.0,35808041.232,450.56375427112,7082.0
2024-08-31,,,,,,,,,169.6,,4.2,236.7,44.7,,,,,,451.13416121591,
2024-09-01,,,,,,,,,169.1,,,,,,,,,,451.70529028732,
2024-09-02,26651.0,990.79,952.75,37.375,47.78,23079618.0,12892370.0,1512149.0,168.8,37273959.0,,,,41.823,,-238.0,19506.0,35482954.259,452.27714239956,7055.0
2024-09-03,27377.0,991.12,954.17,39.4375,48.28,23395067.0,12890347.0,1541700.0,168.4,37439828.0,,,,41.599,,65.0,19665.0,35196411.612,452.84971846798,7094.0
2024-09-04,27354.0,990.97,954.5,37.75,47.92,23730050.0,12897383.0,1537065.0,168.4,37305999.0,,,,43.408,,-7.0,19821.0,35536842.229,453.4230194091,7080.0
2024-09-05,27436.0,991.8,954.92,38.125,47.68,23419488.0,12930373.0,1546518.0,168.4,37218370.0,,,,42.086,,-5.54,19977.0,36015560.119,453.9970461406,7116.0
2024-09-06,27464.0,990.31,957.17,38.0,48.08,23683427.0,13000109.0,1487218.0,168.0,37266570.0,,,,40.832,,91.6,20095.0,35392422.752,454.57179958132,7092.0
2024-09-07,,,,,,,,,167.6,,,,,,,,,,455.14728065126,
2024-09-08,,,,,,,,,167.4,,,,,,,,,,455.7234902716,
2024-09-09,27400.0,993.34,957.75,37.875,47.86,23392170.0,13098731.0,1408183.0,166.8,36969834.0,,,,41.069,,-1.0,20293.0,34680175.926,456.30042936466,7037.0
2024-09-10,27244.0,994.24,958.17,38.625,48.25,23025936.0,13089759.0,1422118.0,166.0,37396727.0,,,,40.501,,-164.9102,20576.0,34453351.392,456.87809885394,7089.0
2024-09-11,27219.0,993.41,958.92,39.3125,47.0,23265125.0,13102113.0,1411436.0,165.6,37337806.0,,,,41.925,,-30.5,20867.0,34409551.821,457.45649966412,7106.0
2024-09-12,27316.0,994.61,959.67,39.25,47.43,23319596.0,13105825.0,1454724.0,165.2,37478127.0,,,,42.307,,21.0,21243.0,34271873.439,458.03563272103,7139.0
2024-09-13,27420.0,995.57,961.75,38.625,47.05,23179778.0,13134470.0,1438757.0,165.2,37766346.0,,,,42.553,,-74.0,21532.0,33911567.925,458.6154989517,7150.0
2024-09-14,,,,,,,,,164.8,,,,,,,,,,459.1960992843,
2024-09-15,,,,,,,,,164.6,,,,,,,,,,459.77743464821,
2024-09-16,26940.0,995.73,962.08,39.125,47.41,22707600.0,13159168.0,1441441.0,164.2,38198908.0,,,,42.375,,-88.908,21921.0,33870513.642,460.40840511054,7182.0
2024-09-17,26909.0,995.63,962.42,39.25,47.51,22881995.0,13121853.0,1480323.0,163.6,38425947.0,,,,41.445,,11.0,22421.0,33411033.201,461.04024147819,7201.0
2024-09-18,27011.0,994.74,963.33,39.4375,47.38,23026646.0,13114094.0,1497127.0,163.1,38688139.0,,,,43.132,,69.85,22980.0,33380291.815,461.67294493947,7219.0
2024-09-19,27129.0,997.12,963.75,40.125,47.84,22298504.0,13069041.0,1566028.0,162.6,38970527.0,,,,42.525,,34.7,23735.0,33456011.7,462.30651668433,7227.0
2024-09-20,27264.0,1000.01,965.75,41.6875,47.7,22594386.0,13140971.0,1490628.0,162.2,39325638.0,,,,43.397,,33.591,24562.0,33411302.113,462.94095790434,7325.0
2024-09-21,,,,,,,,,161.6,,,,,,,,,,463.57626979272,
2024-09-22,,,,,,,,,161.0,,,,,,,,,,464.21245354433,
2024-09-23,27343.0,1000.26,966.33,40.0625,48.19,22393487.0,13175544.0,1481090.0,160.5,39848582.0,,,,42.289,,64.2,25664.0,33548279.547,464.84951035565,7359.0
2024-09-24,28241.0,1000.95,966.75,42.0,48.25,21840646.0,13151668.0,1513010.0,159.9,40260760.0,,,,42.965,,20.5041,27028.0,33579917.508,465.48744142482,7410.0
2024-09-25,28834.0,1003.09,967.92,39.625,47.66,22010348.0,13120841.0,1561327.0,159.2,40478187.0,,,,42.992,,191.04,28729.0,33993244.425,466.12624795162,7456.0
2024-09-26,29164.0,1003.64,968.75,40.625,48.33,21732127.0,13113710.0,1619208.0,158.6,41004450.0,,,,42.061,,-30.0,29914.0,34435395.516,466.76593113746,7512.0
2024-09-27,29174.0,1004.1,970.58,40.9375,48.89,21794164.0,13149966.0,1607238.0,157.9,41165344.0,,,,43.288,,-20.0,30836.0,35450814.6,467.40649218543,7526.0
2024-09-28,,,,,,,,,156.9,,,,,,,,,,468.04793230025,
2024-09-29,,,,,,,,,155.3,,,,,,,,,,468.6902526883,
2024-09-30,27172.0,1004.94,970.92,39.75,48.9,22396060.0,13209919.0,1593803.0,154.5,41346006.0,3.5,209.0,40.9,42.462,,74.5,31554.0,37437067.074,469.33345455761,7522.0
2024-10-01,28461.0,1005.53,971.25,42.0,51.65,23753981.0,13249740.0,1582156.0,153.8,41657322.0,,,,42.809,44.1875,116.5718,31236.0,36682974.631,469.97753911786,7565.0
